Date,TQQQ,QQQ,QQQ성장추세,Signal,매매평가,주식잔고,평가금,매매금,Limit,NEW평가금,NEW매매금,NEW매수량,NEW수량,CASH,Total,현금비중,MDD,Note
2025-11-21,47.48,590.07,567.07,Normal (중립),4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-11-28,54.54,619.25,569.06,Over (고평가),8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-12-05,56.15,625.48,571.09,Over (고평가),9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-12-12,52.82,613.62,573.05,Over (고평가),7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-12-19,53.52,617.05,575.03,Over (고평가),7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-12-26,55.31,623.89,577.04,Over (고평가),8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-01-02,52.35,613.12,579.0,Over (고평가),5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-01-09,55.76,626.65,581.02,Over (고평가),7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-01-16,54.14,621.26,583.0,Over (고평가),6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-01-23,54.38,622.72,585.0,Over (고평가),6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-01-30,54.0,621.87,586.98,Over (고평가),5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-02-06,50.59,609.65,588.91,Normal (중립),3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-02-13,48.47,601.92,590.8,Normal (중립),1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-02-20,50.06,608.81,592.72,Normal (중립),2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
